beta0,beta1,beta2,beta3,sigma,chain
21.31839,15.270815,-7.114462,-9.61249,114.29828,chain_3
13.89282,13.274173,1.9150585,-14.045321,115.457375,chain_3
20.878447,9.339792,7.095167,-19.599499,96.307976,chain_3
21.0534,7.7801003,12.014246,-19.74202,97.94774,chain_3
21.018013,8.891177,8.933874,-17.05656,97.170906,chain_3
15.435586,22.1301,-18.661266,-3.037889,97.231575,chain_3
16.488249,18.010857,-15.262461,-0.9165893,113.67496,chain_3
18.202032,-0.49369967,8.530001,-11.64283,103.84511,chain_3
18.636707,2.9431145,10.208466,-10.589044,99.75987,chain_3
14.105763,-9.940689,1.9077207,10.704053,117.878426,chain_3
15.554348,7.5120773,4.5494275,-13.860432,68.42492,chain_3
18.715757,-2.97178,-3.865745,5.2931447,64.8382,chain_3
17.847471,0.055434287,-4.628053,2.8532677,42.644627,chain_3
18.218082,10.247149,-5.413516,-6.31524,50.313656,chain_3
16.471659,13.461543,-24.407917,12.252164,116.42502,chain_3
18.3238,13.938964,-1.6982973,-11.737605,114.1951,chain_3
15.449222,7.700656,4.9409857,-11.846963,105.013504,chain_3
16.351767,23.563726,-23.134403,0.3471843,152.8379,chain_3
18.8107,6.708415,-12.704975,7.241318,119.47057,chain_3
16.11384,23.62868,-9.019159,-13.088624,93.491844,chain_3
19.457228,32.410393,1.0148491,-30.061743,191.23488,chain_3
22.660292,24.00263,1.8336351,-32.08427,172.52098,chain_3
19.714552,20.453333,15.673732,-41.750847,220.50508,chain_3
18.99383,31.566326,6.158082,-33.276974,89.77066,chain_3
20.050909,19.889261,16.803112,-36.98268,128.67474,chain_3
17.489487,25.638687,22.54864,-47.642494,128.49265,chain_3
20.685135,6.6895084,12.026462,-25.755596,142.30858,chain_3
20.484903,7.9882555,15.955122,-25.986431,147.73569,chain_3
20.34123,11.95477,6.748269,-18.139782,139.89162,chain_3
17.387743,3.4657905,28.48994,-33.776657,128.92274,chain_3
17.512806,7.9184933,32.536537,-38.091816,169.46996,chain_3
13.422538,0.38000822,20.424051,-22.81895,191.03436,chain_3
20.099022,-3.1226447,22.317049,-19.257322,88.528244,chain_3
17.734669,17.265362,-32.356045,15.234521,167.16158,chain_3
17.949375,10.02219,-39.344105,27.889711,270.99823,chain_3
18.361609,19.515669,3.995532,-21.946419,54.834034,chain_3
17.939787,-8.830541,16.906223,-5.8457828,269.58206,chain_3
15.787894,-23.09371,53.333588,-28.438395,96.17283,chain_3
19.66571,-12.78217,42.50376,-30.849592,83.569984,chain_3
15.059651,8.298291,-1.4553468,-8.453881,157.64342,chain_3
16.831982,17.886637,-5.5188084,-9.85642,130.88263,chain_3
16.435238,6.542547,13.674973,-17.29052,170.34462,chain_3
12.174704,12.876073,4.347494,-14.147089,132.85951,chain_3
22.163054,13.774821,10.123924,-21.011496,123.149,chain_3
22.286263,15.750084,9.418557,-22.441563,172.44507,chain_3
19.338644,-2.5083277,6.5635,-12.06952,271.45206,chain_3
17.581247,-7.0990257,31.556925,-18.698748,112.78033,chain_3
13.183727,-19.228596,36.130787,-19.873043,91.68726,chain_3
14.586367,-23.36809,33.115803,-12.714326,112.54793,chain_3
20.52126,27.742311,-23.745518,-5.7381625,146.19907,chain_3
17.589163,18.82716,-14.108736,-2.270995,162.82146,chain_3
16.427553,23.896917,-17.68497,-1.1312228,148.26398,chain_3
16.194426,20.731447,-21.208689,-3.346067,148.63072,chain_3
17.037882,25.419737,-19.048607,-0.11550683,205.92633,chain_3
21.60422,17.745872,-15.8820095,-7.9932966,135.05803,chain_3
17.721466,32.75481,-12.150531,-13.744176,119.16277,chain_3
20.197338,26.46844,-27.684359,5.5184393,175.36435,chain_3
16.141346,3.9594922,-9.323068,4.6366425,91.31662,chain_3
14.14158,3.727078,-1.1355182,-2.3368673,113.08032,chain_3
16.647928,-4.8136916,1.3671517,2.5451121,169.78848,chain_3
18.313654,32.80103,-30.210247,-3.1789918,75.791145,chain_3
21.097532,9.684285,0.2843492,-8.918559,95.068474,chain_3
17.459055,17.29648,-7.628171,-8.135649,117.2471,chain_3
16.128548,24.730211,-26.230236,0.911751,101.47205,chain_3
15.71829,24.63788,-32.612106,5.497602,105.391594,chain_3
20.271896,24.708834,-33.51421,9.15492,139.91536,chain_3
24.060698,19.794886,-24.149763,3.33746,137.69193,chain_3
22.05437,7.168782,-19.756138,14.299389,171.94322,chain_3
15.545345,12.440703,-21.710861,8.028163,124.94185,chain_3
12.111511,4.913177,-21.791677,14.943947,126.14715,chain_3
14.196697,9.4981,-22.735107,10.791853,161.36867,chain_3
20.049994,8.522726,-4.313237,-5.1380115,87.4906,chain_3
25.369707,3.541595,-2.5462072,-1.2169988,140.47992,chain_3
25.984,2.7489104,-0.079577684,-3.2640035,136.36943,chain_3
23.459955,2.6720057,0.39112356,-3.6148114,170.64314,chain_3
14.661836,0.32715237,-7.5182514,7.7738395,97.86193,chain_3
20.48296,23.2552,-4.5781603,-18.48903,120.25181,chain_3
15.659199,-11.475332,10.575498,1.1536279,84.793465,chain_3
16.865976,-9.805093,11.351818,-1.1255383,87.25903,chain_3
18.875563,3.064818,11.557178,-14.209442,81.716774,chain_3
15.269211,14.794472,13.453881,-27.89792,96.73449,chain_3
15.26901,13.919501,19.110313,-32.0992,104.684784,chain_3
20.923502,29.419758,-2.3399477,-28.01219,143.32224,chain_3
17.221218,28.133303,-3.2557147,-28.103859,173.04672,chain_3
15.598248,26.850126,3.2126117,-33.291157,137.9502,chain_3
22.1518,30.720615,-10.5844965,-16.996632,143.13783,chain_3
20.28136,19.67601,0.03381872,-17.422873,134.75131,chain_3
19.921799,19.080812,-6.6849737,-13.934364,121.49688,chain_3
21.426702,18.320728,22.194332,-38.98547,166.79626,chain_3
15.952638,24.544271,10.10277,-33.14146,97.94909,chain_3
20.920227,10.695761,-16.815578,5.128729,114.25959,chain_3
21.187567,9.320093,-10.385459,-2.8933024,121.559006,chain_3
15.58003,19.57916,-22.16212,1.1970522,138.3083,chain_3
11.379861,8.859802,-14.636535,8.305957,250.54337,chain_3
13.299167,-25.467154,6.5334826,21.90781,291.7814,chain_3
18.08935,-2.0806756,18.67705,-13.289394,155.2586,chain_3
17.041012,21.464106,-27.538654,5.419082,96.024086,chain_3
16.862242,23.662357,-7.1213818,-15.638246,154.14868,chain_3
18.74988,-15.51823,38.552185,-23.496252,92.74058,chain_3
16.094814,-13.921463,34.401318,-24.135551,119.24462,chain_3
15.668814,49.200653,-38.922062,-6.670307,180.20595,chain_3
14.225315,51.792793,-45.926064,-9.009793,179.3358,chain_3
12.614246,49.03978,-34.682438,-9.11737,169.14009,chain_3
21.185818,-21.700409,14.637283,9.000323,150.51236,chain_3
20.83892,-21.354986,13.046054,8.140214,151.88089,chain_3
21.174715,31.193047,-8.093746,-23.06287,175.99498,chain_3
17.849524,26.693,-17.350744,-10.907914,182.08575,chain_3
19.333261,8.094954,-7.4603763,-4.4464154,132.53308,chain_3
19.19166,3.0736232,-27.139143,26.592216,115.24143,chain_3
21.525757,0.31346667,-29.757868,24.129356,112.477646,chain_3
14.220541,12.158876,-17.035183,8.098962,125.36252,chain_3
14.941515,10.181898,-14.939772,0.17495704,118.99169,chain_3
14.610285,1.8000276,-6.7394757,0.70813465,134.45671,chain_3
20.33467,15.748193,-11.86262,0.5879547,138.98709,chain_3
15.78123,-10.366134,16.160349,-9.876855,97.4718,chain_3
17.1448,39.036568,-24.778183,-10.811954,141.01051,chain_3
16.72225,37.598343,-11.39253,-23.471817,171.2091,chain_3
19.230581,12.787157,7.0241146,-17.48163,111.87076,chain_3
16.956276,-0.61035186,26.436523,-24.719555,125.3542,chain_3
15.782695,0.15101019,29.349669,-27.015848,113.84805,chain_3
13.450655,-4.46183,37.174152,-31.05703,112.78732,chain_3
21.301903,9.908031,-6.553915,-2.404232,74.39808,chain_3
13.754586,0.7322993,30.402534,-31.772175,197.7993,chain_3
21.901543,0.53068256,8.022932,-8.127156,71.29269,chain_3
15.134836,16.14471,-22.110336,6.3338795,188.94987,chain_3
22.481808,27.474897,-57.51763,29.86572,133.90952,chain_3
18.019108,13.380615,-37.154232,25.129177,421.1553,chain_3
16.534996,32.586727,2.325013,-33.855873,99.125046,chain_3
15.533116,25.41441,7.382177,-31.830505,124.17916,chain_3
21.048962,27.584206,-24.808372,-0.8238311,116.25893,chain_3
14.015075,24.422626,-17.30363,1.7327454,272.03165,chain_3
17.861835,11.9798155,-1.3944597,-1.3357875,273.14102,chain_3
16.341837,1.4947186,-7.4199576,-4.1824064,292.07025,chain_3
16.658712,8.598716,-3.4292476,-1.7668768,428.88187,chain_3
20.91545,15.141226,-18.013456,-3.6182413,313.70474,chain_3
17.533903,4.48125,16.976648,-15.177804,122.22287,chain_3
17.35542,0.03846073,14.04019,-16.95162,118.62306,chain_3
16.620317,-2.7539756,14.85614,-17.08336,102.47439,chain_3
18.58998,26.694717,-12.823903,-8.612575,148.31978,chain_3
19.083776,12.381363,10.073994,-21.384756,105.61118,chain_3
15.050073,24.841578,-13.851828,-12.236823,102.64707,chain_3
20.130856,-10.268535,22.57422,-12.740054,114.75208,chain_3
17.548134,-6.958641,10.135597,-4.6337557,102.731636,chain_3
16.429173,-9.348104,8.590124,3.6993825,141.29192,chain_3
16.962618,-18.771025,9.228511,12.72461,186.29948,chain_3
17.589554,-14.61222,5.6417284,5.4681873,226.67348,chain_3
18.740383,-1.8138406,-17.184149,21.29201,196.75946,chain_3
20.871246,-8.13243,-2.2142673,11.6081085,119.8591,chain_3
14.487603,11.5123625,12.689481,-22.903202,136.78806,chain_3
14.857701,-4.96507,37.058147,-32.84522,148.68509,chain_3
19.492016,20.351637,9.919701,-30.172283,89.00621,chain_3
14.364642,-11.991606,29.997164,-16.673347,90.9928,chain_3
17.146255,-5.5638227,14.382472,-7.8695774,143.68956,chain_3
16.88823,-1.8762803,-3.1838462,7.301443,155.08405,chain_3
16.027554,11.210121,-7.718969,-2.952936,84.4415,chain_3
16.074541,7.405493,0.84833956,-5.165099,84.04482,chain_3
14.615911,14.680404,-14.859239,-0.31779593,165.78465,chain_3
19.077068,6.5639567,28.640566,-33.391087,103.84922,chain_3
20.395136,5.6373405,27.418352,-36.7467,102.654755,chain_3
16.345682,12.580719,-19.94099,5.574442,96.33448,chain_3
16.985771,25.200354,-16.25779,-13.171387,138.1911,chain_3
17.319086,29.103199,-11.067262,-13.5584345,136.99982,chain_3
16.473381,4.1276455,7.6582747,-10.41198,159.34789,chain_3
16.568172,-5.621701,13.720011,-9.06596,126.772705,chain_3
17.524176,-8.987936,-4.4285192,14.967613,119.98759,chain_3
17.264761,-3.9997194,-1.7123172,4.980279,107.42307,chain_3
20.194756,20.15119,-20.402868,-1.710995,185.7233,chain_3
17.175922,1.0439024,12.551022,-14.788966,68.770996,chain_3
15.5933895,19.077631,-13.610382,-6.913624,138.43169,chain_3
19.5897,12.304486,3.465236,-16.34608,147.66687,chain_3
18.678297,10.084051,12.249909,-23.251825,74.26991,chain_3
13.820202,15.557419,-4.8332014,-12.564273,63.08651,chain_3
14.005001,13.933282,-8.033567,-11.824917,76.626396,chain_3
20.862595,22.473494,-12.862478,-12.861867,120.08123,chain_3
22.465881,2.8798242,-4.5589414,3.4856744,104.30923,chain_3
15.058142,-6.361809,-1.4670808,6.1052775,116.16666,chain_3
18.566912,13.506997,-20.868624,5.7659016,101.73541,chain_3
18.78591,12.322042,-29.049044,11.655909,98.63455,chain_3
16.27081,13.640877,-14.681677,3.5123196,149.76187,chain_3
19.578243,7.3354445,5.8591805,-16.815556,113.576996,chain_3
16.928728,10.4791355,14.359019,-19.681807,97.7603,chain_3
16.585522,11.9207,5.507873,-19.856735,100.436356,chain_3
18.42201,4.920019,6.715343,-9.152609,101.05746,chain_3
16.003565,0.18088326,14.938902,-13.299588,97.09337,chain_3
14.784245,-2.9522848,17.760921,-17.354275,118.68303,chain_3
19.734169,22.430418,-14.209853,-7.5396104,117.25683,chain_3
15.313084,10.079217,-8.215327,-2.293829,156.5817,chain_3
15.56205,3.283144,-1.65592,-2.610216,142.8104,chain_3
22.34961,12.810554,-17.117418,4.3695292,75.782364,chain_3
23.173977,14.918093,-19.148108,4.7565794,80.31327,chain_3
21.477259,13.816884,-19.117193,6.1547556,92.016846,chain_3
11.184541,7.8150897,14.061501,-22.789045,167.04373,chain_3
15.285396,15.730884,3.98545,-21.127241,133.62172,chain_3
12.882209,27.495447,-3.851858,-21.558191,157.1086,chain_3
18.512033,17.47075,2.121779,-19.767252,217.44669,chain_3
13.340701,34.32867,-22.94502,-8.529902,130.35098,chain_3
21.517954,11.483237,-5.2136154,-8.813813,96.299484,chain_3
18.587444,12.785998,-19.011904,7.641,102.889595,chain_3
15.767859,9.814214,-3.2628582,-7.924778,106.67827,chain_3
19.736008,-2.117177,18.983034,-19.410112,113.666885,chain_3
15.229218,28.014637,-23.713753,-1.8382673,110.90505,chain_3
15.386825,28.639494,-34.03517,2.7754164,140.0701,chain_3
17.594358,13.277439,-8.886969,-1.6875904,90.905365,chain_3
17.129591,11.788586,-9.58418,-3.127678,85.3348,chain_3
16.304846,32.461742,-28.601267,1.0810314,74.30384,chain_3
17.83399,29.102009,-38.338436,12.522398,104.72757,chain_3
17.721766,23.08475,-27.125696,6.99973,169.15742,chain_3
17.131,22.047201,6.300414,-29.841082,80.282295,chain_3
17.40623,11.659051,-20.210073,10.187192,147.8237,chain_3
16.96071,10.165986,-21.287079,12.885116,146.41582,chain_3
16.883335,14.429463,-16.58805,2.2470899,125.77374,chain_3
17.389376,1.86029,-0.28223562,-0.60880286,134.32445,chain_3
21.380913,4.51567,-11.342544,3.8206575,188.8769,chain_3
18.102295,4.0786505,-15.053403,7.5753627,134.88239,chain_3
18.346697,0.5727847,0.057741165,-3.5960426,102.55153,chain_3
16.880754,-3.5880682,25.259623,-20.474663,105.83053,chain_3
18.519192,-3.9310474,20.230587,-20.813747,189.76749,chain_3
15.788877,14.272698,-19.971457,2.592955,107.336334,chain_3
19.315859,16.459255,-12.356063,-3.3687153,98.88051,chain_3
13.851813,11.417407,-5.7603893,-6.161769,77.661545,chain_3
14.4291725,-18.201418,14.970303,2.6262636,97.513596,chain_3
21.467913,26.787891,-34.402752,7.534837,129.04353,chain_3
14.437727,6.75228,-21.89384,16.106047,140.52266,chain_3
14.683205,5.967313,-22.470495,16.65361,136.96304,chain_3
20.566412,11.2008,1.7798777,-15.254599,84.11623,chain_3
15.674475,25.427454,-20.341702,-4.3317466,170.31116,chain_3
12.547044,42.189438,-22.315092,-23.949644,159.66238,chain_3
15.984948,43.960567,-24.165684,-15.042393,202.43716,chain_3
17.357462,36.9953,-23.115524,-18.264002,195.43178,chain_3
21.477873,30.62253,-31.89222,7.1189747,202.45793,chain_3
20.974512,0.4949176,-3.1586285,1.014323,150.02748,chain_3
17.41489,7.8026505,1.7688081,-10.969087,216.69781,chain_3
16.857117,8.415147,-1.520913,-7.237364,187.76584,chain_3
16.176044,16.052141,-10.694437,-4.6174765,150.58243,chain_3
15.224905,22.828856,-14.789818,-10.498776,168.56721,chain_3
18.680977,-0.22367013,9.656855,-11.819676,98.41389,chain_3
21.994864,5.724783,5.0973725,-13.868158,85.2411,chain_3
12.919662,3.2826276,-5.7277536,2.5112472,106.32304,chain_3
18.624924,6.9789424,6.642551,-12.582382,158.743,chain_3
16.915442,22.424864,-17.262491,-5.4455914,148.85968,chain_3
16.519964,1.9138334,-49.194237,41.84495,195.81937,chain_3
16.89659,13.973044,34.614834,-53.36175,204.89572,chain_3
17.687567,0.8995309,38.253445,-43.940258,230.4155,chain_3
18.03623,-4.6226435,2.885211,-1.4885802,104.70545,chain_3
17.413551,-17.298504,14.734604,7.2583427,166.86684,chain_3
18.79551,-5.9138513,-10.678296,19.45013,160.5205,chain_3
17.27708,-9.42537,-12.503108,21.083162,151.53763,chain_3
17.65816,11.816517,5.4584117,-14.544422,104.35176,chain_3
22.61512,7.199845,12.334229,-18.692179,125.325096,chain_3
23.000214,14.165732,7.0681086,-19.86827,139.25987,chain_3
21.939028,24.486795,-6.476247,-22.336576,94.557686,chain_3
21.273611,12.710382,10.411525,-17.497313,206.58488,chain_3
18.64758,12.633949,-8.025246,0.97672343,199.18648,chain_3
21.099014,4.3764195,-8.515769,1.104104,240.48149,chain_3
19.436224,6.61709,-9.928298,1.3290448,210.46773,chain_3
16.10181,16.719948,-4.8330774,-12.429795,65.11746,chain_3
19.352272,11.992009,-1.7177181,-9.550858,224.2787,chain_3
20.759554,15.360749,-11.189517,-4.9100847,142.93248,chain_3
18.706383,18.520931,-38.259445,21.268522,131.07762,chain_3
17.676287,1.7276574,26.208881,-29.0396,87.32476,chain_3
19.666996,2.1412432,42.72552,-45.720364,179.22449,chain_3
18.578201,-20.551159,24.180302,-0.10456753,161.79976,chain_3
17.600216,-2.7088919,9.571625,-3.327326,111.31518,chain_3
17.611557,-2.6473932,34.40793,-24.59162,166.88513,chain_3
17.096685,-9.91463,32.514877,-22.902496,181.59534,chain_3
16.236929,-11.132768,31.973433,-20.179445,172.08586,chain_3
17.548378,-24.95513,70.703156,-47.247093,142.77744,chain_3
17.77297,-24.924423,67.9855,-49.22797,136.23541,chain_3
16.54449,-16.825563,69.70327,-48.147648,146.49942,chain_3
16.545809,-19.967861,62.789852,-49.10507,145.10976,chain_3
16.858015,-14.266729,60.56672,-39.908924,170.96095,chain_3
16.21907,-17.577227,58.598354,-39.50229,162.8303,chain_3
16.774899,25.879896,-11.620849,-12.4936905,116.46244,chain_3
19.300402,29.443878,-11.173316,-17.14451,102.91212,chain_3
18.726738,27.770922,-13.709246,-19.151339,104.68034,chain_3
19.506987,29.651928,-13.261138,-20.610376,140.80344,chain_3
15.822506,16.619944,-8.360216,-4.4642305,82.32506,chain_3
19.609966,18.995598,3.8580003,-19.293001,177.56912,chain_3
20.635427,21.02484,0.056212902,-22.237158,117.439186,chain_3
20.17406,20.64806,-0.8735337,-20.609793,106.85554,chain_3
16.46959,0.360384,11.815399,-11.055004,72.085266,chain_3
19.660295,-2.7736087,17.38245,-13.238024,84.25327,chain_3
14.210681,3.983076,-4.9847584,0.77688444,137.45511,chain_3
19.522648,3.9992723,13.760191,-15.465869,185.77486,chain_3
20.014833,-1.3791441,15.119167,-16.060463,211.96153,chain_3
21.47101,0.19674107,12.620386,-10.141252,198.1691,chain_3
23.081108,-1.6255846,0.70245934,2.9227538,190.42474,chain_3
14.947621,7.5887895,-4.4381304,-4.6927156,77.52624,chain_3
20.299608,11.967188,-12.284057,-0.11965495,103.390205,chain_3
18.688843,28.572819,-0.657602,-29.916595,106.375114,chain_3
20.415968,27.85382,7.074876,-35.987015,90.75282,chain_3
18.247166,12.17549,-11.88574,0.4926238,130.02637,chain_3
20.336727,11.530375,-15.967605,8.043905,108.30954,chain_3
12.553844,43.256023,-25.482828,-19.772469,136.475,chain_3
14.686108,25.842117,-8.352028,-18.844715,220.85518,chain_3
22.091791,15.936448,9.906222,-26.762327,75.5428,chain_3
12.157682,-11.472113,11.258744,2.0800304,198.10362,chain_3
15.986436,-16.751215,10.532733,5.8414135,171.05016,chain_3
10.039793,2.2312353,3.6803787,-4.4266567,266.88065,chain_3
18.014982,15.867741,1.0469007,-20.06169,127.29941,chain_3
17.475655,2.2996998,3.971418,-1.4266115,140.18515,chain_3
16.784355,-2.8555036,2.2044346,-4.33806,134.04784,chain_3
18.939415,9.801398,4.1921415,-11.175304,117.98977,chain_3
15.027955,35.868378,-29.3193,-7.2259316,116.65936,chain_3
13.783783,29.595446,-25.140953,-0.8133222,106.88453,chain_3
14.348445,29.227243,-32.638462,-1.2949438,103.41777,chain_3
17.495735,47.70274,-47.97075,-6.100566,369.57034,chain_3
17.210192,49.325054,-45.27091,-5.36772,370.2498,chain_3
16.623842,52.965252,-43.276337,-8.313066,277.47067,chain_3
21.938936,59.20398,-26.815628,-30.113823,272.01013,chain_3
23.269955,53.557175,-18.030396,-35.99775,233.06932,chain_3
14.560866,5.207151,-50.247932,45.098778,146.4735,chain_3
20.920673,12.6622505,-17.358511,5.4334917,126.60815,chain_3
14.668744,18.486866,-15.476655,-2.6960542,145.47862,chain_3
13.937389,26.626638,-17.990408,-9.513721,150.88963,chain_3
20.92684,24.383837,3.6950536,-24.713493,107.301384,chain_3
21.562557,18.899172,1.4382476,-22.458864,88.730934,chain_3
14.976063,7.1463513,10.068316,-17.952509,183.50426,chain_3
15.965071,-12.348864,33.911076,-20.120008,113.4405,chain_3
19.512407,2.994158,6.29438,-9.026215,86.16158,chain_3
19.512407,2.994158,6.29438,-9.026215,86.16158,chain_3
16.983322,-3.755345,10.615382,-6.6616154,76.56219,chain_3
18.414562,31.745188,-25.670717,-4.0884914,277.46432,chain_3
16.504528,18.821417,-9.532303,-7.4136047,74.416245,chain_3
16.427448,17.66185,-13.525701,-6.9784493,74.30756,chain_3
15.701075,10.445671,-7.041008,-5.4517865,86.96068,chain_3
18.34376,-0.62513673,6.934657,-4.858323,111.70424,chain_3
15.681524,4.397471,-12.177192,9.029829,128.08829,chain_3
20.261648,19.373854,0.22160786,-19.903803,81.572685,chain_3
14.030998,7.544256,-4.901392,-4.6677675,113.21153,chain_3
12.579332,-4.121711,0.7265768,1.7472504,133.873,chain_3
14.354621,19.579958,-5.564652,-14.8259735,195.9207,chain_3
19.946999,-1.0581399,-1.1170051,2.157836,70.62427,chain_3
20.70914,-1.3410203,-1.3099753,2.071718,69.76463,chain_3
18.532185,7.6187243,-4.4533124,-1.2919408,77.23957,chain_3
16.661648,25.79915,-1.1717834,-21.462576,97.191895,chain_3
21.25399,-6.6771193,-8.335067,17.007423,157.55128,chain_3
14.862059,-0.00082957745,-8.381634,6.9228363,78.865166,chain_3
19.725502,14.248765,-12.879658,-4.5153546,218.82144,chain_3
20.733538,8.4178095,-16.895355,12.87326,143.27885,chain_3
